Date,Month,Year,Quarter,Time Of Day,Primary Keywords,Secondary Keywords,Long-Tail Keywords,Location,Social Media Source,Media Type,Device Type,Organic_Traffic,Keywords_Ranking,Clicks,Impressions,CTR (%),Average_Position,Backlinks,Domain_Authority,Bounce_Rate (%),Pages_per_Session,Organic_vs_Paid_Traffic_Split (%),Organic_Traffic_Growth_Rate (%),Conversion_Rate (%),Goal_Completions,Average_Session_Duration (sec),New_vs_Returning_Visitors (%),Exit_Rate (%),Top_Landing_Pages,Keyword_Difficulty,CPC_for_Paid_Keywords ($),Indexed_Pages,Mobile_vs_Desktop_Traffic_Split (%),Organic_Revenue ($),Page_Load_Time (sec),Core_Web_Vitals_LCP (sec),Core_Web_Vitals_FID (ms),Core_Web_Vitals_CLS,Social_Shares,Referral_Traffic,Technical_SEO_Errors,Bounce_Rate_by_Device_Mobile (%),Time_to_First_Byte_TTFB (ms)
8/27/23 1:00,August,2023,Q3,Night,recycled fabric dresses,ethical fashion brands,sustainable fashion for athletes,Canada,Instagram,Product page,Desktop,9635,5,1704,2345,1.96,2.14,523,63,61.06,3.86,92.4,25.59,0.76,383,485,56.97,21.52,Product Page,17.59,6.87,1959,85.6,5496.75,6.79,3.77,706.16,0.16,451,3126,6,43.77,628
8/27/23 2:00,August,2023,Q3,Night,eco-friendly clothing,green fashion trends,carbon-neutral activewear,Canada,YouTube,Image gallery,Mobile,3613,67,587,36252,2.78,43.26,618,82,46.81,2.55,84.26,46.73,14.1,470,465,55.12,48.07,Blog Post,81.17,1.73,673,61.65,1606.68,4.52,3.46,892.75,0.69,342,4887,15,15.18,600
8/27/23 3:00,August,2023,Q3,Night,recycled fabric dresses,athleisure for eco-conscious consumers,sustainable fashion for athletes,Australia,Facebook,Video,Tablet,965,55,1361,4729,6.08,41.29,578,68,24.72,2.06,58.3,31.09,4.59,460,142,62.94,32.47,Homepage,46.46,6.79,4050,83.85,9083.17,3.37,4.24,328.93,0.65,426,974,17,19.16,139
8/27/23 4:00,August,2023,Q3,Night,sustainable outdoor gear,sustainable activewear,where to buy recycled polyester running shorts,United Kingdom,Twitter,Video,Tablet,2539,87,714,43782,4.76,48.21,578,18,20.29,6.76,61.87,16.49,13.82,402,178,71.52,24.83,Category Page,64.27,9.4,1719,87.79,1304.61,8.69,3.92,492.11,0.18,15,1613,6,14.78,599
8/27/23 5:00,August,2023,Q3,Night,recycled fabric dresses,athleisure for eco-conscious consumers,where to buy recycled polyester running shorts,United States,YouTube,Infographic,Tablet,9295,17,167,41576,2.3,1.29,554,31,74.15,1.1,69.17,24.13,5.81,77,459,47.66,10.16,Category Page,37.98,0.92,1650,52.46,3188.62,9.81,4.31,975.95,0.14,268,2665,11,16.93,403
8/27/23 6:00,August,2023,Q3,Morning,recycled fabric dresses,green fashion trends,sustainable fashion for athletes,Germany,TikTok,Image gallery,Mobile,4787,64,2007,8683,4.16,7.87,601,88,57.59,9.41,78.9,45.82,14.68,185,484,65.82,19.58,Category Page,35.74,4.6,4754,56.19,8258.03,9.57,4.43,599.99,0.57,98,1945,2,48.48,966
8/27/23 7:00,August,2023,Q3,Morning,recycled fabric dresses,ethical fashion brands,best organic cotton t-shirts in the US,Australia,Twitter,Blog post,Mobile,4501,2,2528,15213,6.3,31.86,857,39,29.45,6.31,55.96,29.73,6.34,278,189,63.24,34.79,Homepage,69.38,5.02,2878,53.68,5720.84,7.15,2.73,966.84,0.41,28,3842,9,12.68,521
8/27/23 8:00,August,2023,Q3,Morning,eco-friendly accessories,green fashion trends,biodegradable outdoor clothing,Canada,YouTube,Blog post,Tablet,6141,29,223,17694,3.9,14.23,387,24,40.01,5.71,93.91,36.42,5.82,140,41,49.58,21.87,Blog Post,33.19,0.76,2732,67.63,5889.53,4.86,3.75,175.39,0.72,91,1574,7,21.77,466
8/27/23 9:00,August,2023,Q3,Morning,sustainable outdoor gear,green fashion trends,where to buy recycled polyester running shorts,Germany,TikTok,Product page,Laptop,6624,38,1585,14973,5.79,3.06,992,18,58.88,1.48,85.04,42.32,10.72,325,542,76.97,13.87,Category Page,65.81,8.6,4742,57.14,3356.22,7.05,1.39,728.22,0.2,492,4475,6,13.22,692
8/27/23 10:00,August,2023,Q3,Morning,eco-friendly accessories,eco-friendly sportswear,where to buy recycled polyester running shorts,United Kingdom,Twitter,Product page,Tablet,2452,10,1631,20541,4,13.5,483,67,60.99,5.36,65.75,47.25,1.03,127,367,60.95,17.22,Blog Post,75.65,9.93,3768,56.89,642.18,8.38,2.41,850.24,0.92,366,4463,13,47.02,1032
8/27/23 11:00,August,2023,Q3,Morning,vegan leather handbags,athleisure for eco-conscious consumers,best organic cotton t-shirts in the US,United Kingdom,Snapchat,Product page,Tablet,7481,71,2968,32837,1.74,4.86,392,59,28.68,2.18,63.88,47.55,8.78,172,504,48.15,19.55,Category Page,36.18,3.66,2761,83.71,3862.12,2.78,2.23,766.23,0.97,381,1570,10,28.33,800
8/27/23 12:00,August,2023,Q3,Afternoon,recycled fabric dresses,eco-friendly hiking gear,eco-friendly clothing for hikers,Australia,Facebook,Infographic,Tablet,4816,3,732,41007,1.51,21.5,880,54,75.87,3.32,64.46,5.72,5.64,30,332,64.41,47.94,Blog Post,48.52,2.87,1948,73.74,2305.93,5.04,2.4,649.07,0.32,158,2968,11,54.51,481
8/27/23 13:00,August,2023,Q3,Afternoon,recycled fabric dresses,green fashion trends,best organic cotton t-shirts in the US,Germany,TikTok,Product page,Laptop,9511,98,1476,47759,1.47,3.58,669,71,27.98,3.16,61.38,30.26,4.25,203,77,61.78,45.86,Category Page,34.07,2.96,758,56.98,6061.7,9.27,3.3,534.36,0.84,440,4475,10,51.12,404
8/27/23 14:00,August,2023,Q3,Afternoon,sustainable outdoor gear,athleisure for eco-conscious consumers,where to buy recycled polyester running shorts,Australia,YouTube,Product page,Laptop,9914,51,608,37639,6.72,19.15,553,10,18.59,6.07,99.27,4.39,7.71,309,125,77.21,17.17,Category Page,17.18,0.7,2406,83.88,1981.94,8.67,2.45,106.03,0.1,334,1716,4,46.47,438
8/27/23 15:00,August,2023,Q3,Afternoon,recycled fabric dresses,eco-friendly hiking gear,sustainable fashion for athletes,Australia,Instagram,Blog post,Tablet,4163,21,2791,38243,5.33,16.14,543,28,54.02,4.69,87.92,15.6,13.31,286,108,76.19,46.71,Homepage,43.92,0.52,4994,64.2,421.11,9.95,3.52,163.21,0.86,271,1284,9,10.94,169
8/27/23 16:00,August,2023,Q3,Afternoon,eco-friendly clothing,ethical fashion brands,sustainable fashion for athletes,United Kingdom,Facebook,Shorts,Tablet,1353,81,1887,5677,1.45,7.28,626,49,10.18,1.78,80.39,17.96,4.28,99,396,72.09,49.86,Homepage,62.25,3.24,4503,51.94,2657.02,2.8,1.26,833.98,0.65,400,2253,11,13.85,505
8/27/23 17:00,August,2023,Q3,Afternoon,sustainable outdoor gear,green fashion trends,best organic cotton t-shirts in the US,United Kingdom,Pinterest,Image gallery,Laptop,4795,4,909,18401,6.86,7.75,528,48,52.79,5.73,96.83,29.6,5.11,308,366,49.09,43.16,Product Page,45.91,4.08,2117,57.61,8529.19,6.01,2.83,724.27,0.48,215,3393,19,31.04,310
8/27/23 18:00,August,2023,Q3,Evening,recycled fabric dresses,eco-friendly sportswear,best organic cotton t-shirts in the US,Canada,Facebook,Image gallery,Tablet,4857,35,2182,46265,5.7,7.89,424,47,55.46,5.14,94.89,17.91,13.27,103,388,69.95,15.53,Homepage,52.5,9.99,1415,85.77,604.72,4.56,2.27,214.19,0.84,151,2732,4,28.27,1174
8/27/23 19:00,August,2023,Q3,Evening,recycled fabric dresses,eco-friendly hiking gear,eco-friendly clothing for hikers,Australia,Instagram,Infographic,Tablet,6270,57,1590,34858,2.32,6.45,293,21,20.68,6.09,89.31,-9.19,6.46,145,383,72.09,35.44,Product Page,89.39,6.26,3235,52.06,9745.83,7.57,2.81,813.07,0.52,341,1249,12,15.67,249
8/27/23 20:00,August,2023,Q3,Evening,eco-friendly clothing,ethical fashion brands,eco-friendly clothing for hikers,United Kingdom,Twitter,Product page,Tablet,2096,65,1667,46493,5.3,15.73,454,31,21.91,2.14,69.92,-2.42,11.58,290,407,64.47,37.83,Category Page,33.58,1.11,524,83.79,1623.55,4.26,2.57,458.5,0.85,92,4244,8,60.78,344
8/27/23 21:00,August,2023,Q3,Evening,eco-friendly clothing,athleisure for eco-conscious consumers,best organic cotton t-shirts in the US,Canada,YouTube,Blog post,Laptop,6780,15,2553,47812,1.35,44.37,518,70,28.77,7.33,71.96,-5.86,6.84,239,151,69.4,47.41,Blog Post,39.52,3.57,676,73.34,9958.64,4.93,2.61,885.38,0.94,273,2346,16,27.06,533
8/27/23 22:00,August,2023,Q3,Evening,recycled fabric dresses,green fashion trends,carbon-neutral activewear,Mexico,Twitter,Image gallery,Tablet,8147,29,2137,10330,5.05,41.88,440,16,17.29,3.83,94.3,-3.87,7.76,298,563,72,43.58,Product Page,37.54,2.81,603,70.37,5059.67,1.89,3.38,712.53,0.81,366,1834,19,68.72,728
8/27/23 23:00,August,2023,Q3,Evening,organic cotton apparel,athleisure for eco-conscious consumers,carbon-neutral activewear,Canada,Twitter,Shorts,Tablet,2330,58,433,35161,2.53,8.36,864,70,10.04,2.25,96.26,32.53,14.78,161,403,42.64,49.05,Blog Post,80.17,9.25,791,65.16,8472.7,1.21,1.24,978.41,0.39,16,458,9,25.45,1029
8/28/23 0:00,August,2023,Q3,Night,vegan leather handbags,sustainable activewear,where to buy recycled polyester running shorts,United States,YouTube,Shorts,Desktop,4100,65,968,27474,5.48,15.4,667,29,75.55,1.13,74.97,49.53,10.27,69,316,76.47,33.85,Product Page,85.24,9.95,3833,75.88,1789.79,6.4,4.61,419.77,0.86,156,4264,10,20.5,813
8/28/23 1:00,August,2023,Q3,Night,sustainable outdoor gear,eco-friendly sportswear,biodegradable outdoor clothing,Mexico,Snapchat,Infographic,Laptop,667,54,2299,11380,8.29,21.06,116,47,23.09,6.13,91.39,14.39,12.3,494,570,69.37,15.97,Blog Post,78.66,9.37,3085,76.51,3100.28,2.63,4.2,323.87,0.34,65,2279,18,58.65,644
8/28/23 2:00,August,2023,Q3,Night,eco-friendly clothing,eco-friendly sportswear,carbon-neutral activewear,Australia,Facebook,Image gallery,Laptop,4163,85,2723,7364,1.52,11.18,908,49,44.81,4.97,90.93,8.12,13.07,42,155,50.47,41.45,Homepage,23.38,9.35,2363,53.84,262.5,1.33,4.61,270.1,0.16,257,1174,15,26.35,282
8/28/23 3:00,August,2023,Q3,Night,recycled fabric dresses,eco-friendly hiking gear,best organic cotton t-shirts in the US,Mexico,Snapchat,Infographic,Mobile,8708,76,468,44485,7.62,31.45,399,48,68.71,8.37,81.53,45.39,4.16,271,138,50.67,40.28,Product Page,69.69,7.96,1709,71.46,535.67,9.99,1.29,705.02,0.42,376,2890,15,28.12,148
8/28/23 4:00,August,2023,Q3,Night,eco-friendly clothing,athleisure for eco-conscious consumers,eco-friendly clothing for hikers,Australia,Pinterest,Product page,Desktop,2398,68,610,14485,6.24,36.32,988,66,28.06,8.33,85.26,10.77,3.76,159,389,77.93,12.07,Blog Post,14.6,2.53,1138,61.22,8932.98,3.2,3.69,592.33,0.27,214,2215,18,55.51,1256
8/28/23 5:00,August,2023,Q3,Night,vegan leather handbags,ethical fashion brands,biodegradable outdoor clothing,Germany,Pinterest,Video,Mobile,2481,70,859,23527,0.64,12.7,194,12,51.66,4.27,69.41,-9.48,4.85,228,510,62.91,26.46,Blog Post,22.63,8.71,2472,72.42,8077.67,8.62,1.46,699.76,0.26,445,1710,4,33.79,1196
8/28/23 6:00,August,2023,Q3,Morning,eco-friendly accessories,sustainable activewear,carbon-neutral activewear,United Kingdom,Twitter,Video,Mobile,5774,24,1349,43680,1.56,38.35,268,56,78.57,1.09,69.71,14.16,10.85,98,98,60.26,40.86,Blog Post,52.49,3.1,3832,66.96,1188.78,3.2,4.67,302.75,0.99,28,482,2,42.65,395
8/28/23 7:00,August,2023,Q3,Morning,recycled fabric dresses,sustainable activewear,biodegradable outdoor clothing,United States,Snapchat,Shorts,Desktop,6434,82,1745,30464,5.57,30.15,105,74,39.25,2.01,68.07,21.49,6.73,134,299,63.22,23.17,Blog Post,79.22,3.23,2054,74.31,1244.22,9.97,1.57,697.89,0.38,180,2544,13,53.99,622
8/28/23 8:00,August,2023,Q3,Morning,eco-friendly accessories,athleisure for eco-conscious consumers,biodegradable outdoor clothing,Germany,TikTok,Product page,Tablet,8926,8,352,5087,9.87,30.61,987,25,29.64,4.81,82.53,43.96,9.25,301,410,68.23,33.87,Product Page,37.62,4.33,3651,62.48,3216.35,9.52,1.85,967.84,0.11,7,143,13,26.75,1005
8/28/23 9:00,August,2023,Q3,Morning,vegan leather handbags,green fashion trends,where to buy recycled polyester running shorts,Australia,Snapchat,Image gallery,Desktop,8494,85,490,17142,2.25,17.41,63,55,24.01,2.81,58.56,43.48,14.7,121,203,51.17,12.31,Product Page,78.39,7.26,4815,86.6,7742.01,2.54,3.94,864.71,0.86,43,2843,3,21.06,309
8/28/23 10:00,August,2023,Q3,Morning,vegan leather handbags,sustainable activewear,best organic cotton t-shirts in the US,Mexico,Facebook,Blog post,Mobile,6358,53,1620,27156,6.56,39.48,428,20,54.5,4.42,67.56,8.52,11.54,394,459,48.91,33.76,Product Page,85.07,7.41,3700,59.18,5565.54,2.02,2.05,801.57,0.69,284,737,0,45.69,1081
8/28/23 11:00,August,2023,Q3,Morning,eco-friendly clothing,green fashion trends,best organic cotton t-shirts in the US,United States,Facebook,Video,Mobile,7842,31,2256,6158,7.89,38.35,302,47,34.68,8.54,56.46,20.74,4.78,141,379,59.11,47.32,Product Page,10.11,8.77,812,55.2,5392.41,8.13,1.31,952.97,0.81,169,3543,1,21.91,162
8/28/23 12:00,August,2023,Q3,Afternoon,eco-friendly clothing,ethical fashion brands,carbon-neutral activewear,United Kingdom,Snapchat,Blog post,Tablet,7570,5,1152,25193,4.32,14.63,137,42,10.36,7.72,79.07,-8.43,3.05,430,410,52.43,21.63,Product Page,16.81,4.28,4299,68.89,722.41,1.28,3.86,854.18,0.8,122,3100,3,18.01,932
8/28/23 13:00,August,2023,Q3,Afternoon,vegan leather handbags,athleisure for eco-conscious consumers,where to buy recycled polyester running shorts,Australia,Snapchat,Shorts,Laptop,4003,28,1354,23563,1.24,24.69,882,40,55.97,3.78,99.82,-7.26,9.71,126,258,59.9,39.71,Blog Post,12.86,6.4,4203,66.46,4541.12,2.47,3.44,135.47,0.59,174,2839,6,40.27,393
8/28/23 14:00,August,2023,Q3,Afternoon,sustainable outdoor gear,athleisure for eco-conscious consumers,best organic cotton t-shirts in the US,Canada,Instagram,Image gallery,Tablet,8771,19,1468,46338,0.87,8.32,87,42,59.36,4.73,57.58,26.6,9.63,331,494,72.46,16.08,Blog Post,53.53,9.88,2739,71.55,3902.95,1.83,1.13,430.09,0.35,200,1641,8,41.22,203
8/28/23 15:00,August,2023,Q3,Afternoon,eco-friendly accessories,ethical fashion brands,best organic cotton t-shirts in the US,Australia,Twitter,Product page,Desktop,3086,57,2547,5659,9.71,13.02,983,56,41.82,6.41,75.83,26.01,13.33,17,273,52.13,19.81,Category Page,62.63,9.96,706,85.54,5999.96,3.96,3.44,878.74,0.3,495,2306,6,65.86,200
8/28/23 16:00,August,2023,Q3,Afternoon,vegan leather handbags,green fashion trends,eco-friendly clothing for hikers,Germany,Twitter,Video,Laptop,3294,21,1654,38394,7.42,27.8,278,38,40.43,4.67,64.4,13.15,13.36,49,518,65.43,46.37,Category Page,86.48,4.02,3876,75.61,242.05,5.69,3.41,832.44,0.48,101,194,6,34.77,592
8/28/23 17:00,August,2023,Q3,Afternoon,recycled fabric dresses,eco-friendly hiking gear,carbon-neutral activewear,Australia,Instagram,Image gallery,Mobile,4916,73,2224,26202,1.09,20.57,950,17,26.9,4.26,77.36,0.39,3.8,475,50,47,19.97,Blog Post,67.08,0.53,4783,61.17,322.06,6.16,2.99,173.54,0.68,256,1055,1,42.88,380
8/28/23 18:00,August,2023,Q3,Evening,eco-friendly accessories,sustainable activewear,best organic cotton t-shirts in the US,Canada,Twitter,Infographic,Desktop,8186,26,2142,23942,9.18,18.1,511,54,25.94,3.32,82.19,24.25,5.38,254,545,49.44,36.29,Homepage,44.5,8.96,4351,63.24,2354.96,3.94,4.96,732.13,0.53,21,2561,17,20.86,743
8/28/23 19:00,August,2023,Q3,Evening,organic cotton apparel,eco-friendly hiking gear,sustainable fashion for athletes,United Kingdom,Pinterest,Video,Laptop,3970,55,1777,44781,7.79,1.85,175,24,73.9,6.07,98.74,37.58,4.22,301,402,64.89,10.72,Blog Post,39.98,6.34,4320,87.22,9852.32,1.63,2.8,884.77,0.37,136,2914,16,35.44,716
8/28/23 20:00,August,2023,Q3,Evening,recycled fabric dresses,ethical fashion brands,biodegradable outdoor clothing,Australia,TikTok,Product page,Desktop,5442,13,1205,31119,8.67,20.17,970,60,71.63,2.45,51.95,6.64,3.79,33,479,73.71,27.94,Category Page,49.71,1.76,4652,65.4,6242.75,3.41,1.47,146.21,0.44,128,1588,9,57.94,227
8/28/23 21:00,August,2023,Q3,Evening,eco-friendly accessories,sustainable activewear,where to buy recycled polyester running shorts,Australia,Facebook,Video,Laptop,6455,63,2740,20253,1.42,39.3,626,87,46.81,2.38,76.71,14.61,12.79,199,190,72.42,33.37,Category Page,29.78,3.13,3998,53.26,3444.14,5.03,3.51,609.4,0.95,355,3132,12,56.39,627
8/28/23 22:00,August,2023,Q3,Evening,vegan leather handbags,sustainable activewear,biodegradable outdoor clothing,Mexico,Facebook,Video,Laptop,8317,70,2671,19496,9.12,42.38,969,54,25.24,4.66,83.91,31.37,14.91,43,148,58.72,49.9,Product Page,46.15,6.13,3694,80.53,1624.24,3.83,4.54,574.98,0.84,93,2721,9,60.62,1311
8/28/23 23:00,August,2023,Q3,Evening,eco-friendly accessories,green fashion trends,sustainable fashion for athletes,Canada,Facebook,Infographic,Mobile,7877,47,892,47098,1.29,49.92,759,69,77.05,4.59,83.73,47.32,13.91,133,438,45.75,40.44,Product Page,69.94,8.14,3386,88.79,1247.55,7.16,3.48,578.14,0.23,136,2562,18,50.12,620
8/29/23 0:00,August,2023,Q3,Night,vegan leather handbags,eco-friendly sportswear,sustainable fashion for athletes,Germany,Pinterest,Product page,Desktop,4367,38,2332,38029,7.16,46.63,301,76,59.9,2.33,96.41,-7.75,9.1,391,441,51.56,47.84,Homepage,81.91,2.86,2380,52.62,8714.36,3.41,4.03,307.14,0.24,37,1469,8,47.89,816
8/29/23 1:00,August,2023,Q3,Night,organic cotton apparel,ethical fashion brands,biodegradable outdoor clothing,Mexico,Facebook,Image gallery,Mobile,5599,7,583,49450,2.93,37.52,653,45,11.75,1.12,91.27,36.07,14.11,492,258,58.36,39.55,Blog Post,45.36,1.18,2595,58.16,7595.35,8.97,3,531.37,0.79,397,4523,18,34.36,726
8/29/23 2:00,August,2023,Q3,Night,eco-friendly clothing,sustainable activewear,where to buy recycled polyester running shorts,United States,TikTok,Video,Laptop,6045,68,1248,45673,2.27,37.97,382,70,66.72,6.6,96.69,40.81,14.43,421,487,49.72,14.47,Category Page,22.93,3.67,1491,81.09,5427.28,3.96,3.83,407.82,0.84,237,4940,4,62.33,817
8/29/23 3:00,August,2023,Q3,Night,organic cotton apparel,sustainable activewear,eco-friendly clothing for hikers,Germany,YouTube,Product page,Mobile,9715,72,2329,15574,2.79,49.16,711,30,69.03,8.89,54,-3.54,3.8,344,148,55.79,32.22,Category Page,84.1,9.51,4360,76.6,2642.08,1.9,3.63,298.27,0.42,363,1141,4,10.66,1338
8/29/23 4:00,August,2023,Q3,Night,vegan leather handbags,athleisure for eco-conscious consumers,biodegradable outdoor clothing,Canada,Pinterest,Shorts,Desktop,6381,70,957,48226,4.52,40.63,219,85,40.55,8.4,82.77,24.24,14.7,490,419,77.26,30.46,Homepage,41.84,8.88,4653,71.01,659.12,5.5,3.23,999.7,0.19,296,2358,2,48.42,624
8/29/23 5:00,August,2023,Q3,Night,sustainable outdoor gear,ethical fashion brands,carbon-neutral activewear,Germany,Facebook,Shorts,Tablet,8095,70,1502,10291,1.52,30.83,614,14,49.18,5.59,93.19,27.83,6.88,361,380,40.63,42.59,Product Page,54.14,7.52,2041,55.63,5613.73,3.91,2.89,134.13,0.56,390,2167,4,27.26,334
8/29/23 6:00,August,2023,Q3,Morning,recycled fabric dresses,eco-friendly sportswear,best organic cotton t-shirts in the US,United States,Pinterest,Blog post,Desktop,6160,48,2305,3921,8.1,8.18,742,35,76.19,6.38,78.28,19.15,5.67,40,380,70.89,21.62,Homepage,62.01,6.1,2974,81.99,1574.12,5.51,4.06,623.98,0.92,29,3588,0,16.63,566
8/29/23 7:00,August,2023,Q3,Morning,eco-friendly accessories,sustainable activewear,carbon-neutral activewear,United States,Snapchat,Image gallery,Laptop,6757,83,2326,21790,4,33.5,512,11,25.3,1.57,97.81,37.79,9.13,314,439,48.25,25.73,Homepage,66.32,9.17,2783,76.19,5799.27,8.65,5,501.41,0.62,458,3151,14,16.12,687
8/29/23 8:00,August,2023,Q3,Morning,sustainable outdoor gear,eco-friendly hiking gear,biodegradable outdoor clothing,Canada,TikTok,Infographic,Tablet,7733,85,2142,25901,8.55,28.45,70,77,65.99,2.4,74.46,17.6,10.05,448,65,66.43,22.9,Product Page,43.3,8.81,1377,77.23,4685.94,9.37,2.55,468.86,0.79,244,1102,12,17.59,1011
8/29/23 9:00,August,2023,Q3,Morning,vegan leather handbags,athleisure for eco-conscious consumers,biodegradable outdoor clothing,Canada,Facebook,Image gallery,Mobile,6329,14,966,35250,3.96,12.87,440,44,65.83,9.1,67.7,24.59,7.87,31,539,62.84,10.11,Product Page,32.85,3.03,2496,88.74,9245.23,4.88,4.79,418.93,0.81,337,1443,4,59.81,492
8/29/23 10:00,August,2023,Q3,Morning,eco-friendly clothing,athleisure for eco-conscious consumers,best organic cotton t-shirts in the US,Germany,Instagram,Video,Desktop,7362,21,1357,4770,8.59,30.36,990,10,40.64,5.45,74.61,-5.24,10.44,149,313,72.41,42.78,Product Page,52.13,7.98,3774,57.16,7158.1,4.31,4.84,495.94,0.29,265,3551,4,10.33,596
8/29/23 11:00,August,2023,Q3,Morning,eco-friendly accessories,ethical fashion brands,eco-friendly clothing for hikers,Australia,Twitter,Infographic,Desktop,7737,28,944,9745,1.55,39.99,571,15,50.45,2.88,58.25,16.86,9.63,459,586,70.37,33.17,Blog Post,15.61,8.17,2602,76.55,4051.98,1.79,3.57,646.25,0.98,3,4038,19,28.63,888
8/29/23 12:00,August,2023,Q3,Afternoon,organic cotton apparel,green fashion trends,best organic cotton t-shirts in the US,Germany,Twitter,Infographic,Laptop,3168,4,802,16715,3.38,4.88,466,32,46.75,1.57,91.76,36.81,10.23,26,412,77.74,15.96,Blog Post,25.48,1.43,4189,59.03,887.19,1.35,4.4,185.78,0.94,152,2662,17,21.16,197
8/29/23 13:00,August,2023,Q3,Afternoon,eco-friendly accessories,green fashion trends,where to buy recycled polyester running shorts,United States,Snapchat,Image gallery,Desktop,3910,92,462,28039,3.2,36.77,82,34,77.65,5.65,82.81,3.91,1.92,421,322,53.58,24.73,Homepage,76.5,1.09,4093,60.43,3929.77,5.46,1.27,797.21,0.7,45,4273,0,46.53,370
8/29/23 14:00,August,2023,Q3,Afternoon,sustainable outdoor gear,sustainable activewear,best organic cotton t-shirts in the US,Canada,YouTube,Image gallery,Desktop,2321,82,472,46610,8.6,31.84,92,60,38.05,1.86,53.6,3.98,11.53,241,196,53.63,38.99,Product Page,75.87,4.34,3109,72.62,8118.48,3.13,1.89,464.25,0.98,171,1115,18,13.45,890
8/29/23 15:00,August,2023,Q3,Afternoon,recycled fabric dresses,sustainable activewear,where to buy recycled polyester running shorts,United Kingdom,Snapchat,Shorts,Laptop,1208,38,383,31471,6.57,42.47,146,36,63.45,5.58,72.42,15.97,7.52,38,227,50.31,37.96,Blog Post,38,2.6,934,63.32,3308.86,7.44,3.58,373.93,0.79,385,1586,6,52.84,334
8/29/23 16:00,August,2023,Q3,Afternoon,recycled fabric dresses,athleisure for eco-conscious consumers,where to buy recycled polyester running shorts,United States,Snapchat,Product page,Desktop,6721,5,1770,1801,7.91,25.03,954,16,67.88,8.72,57.57,29.28,8.01,46,339,48.88,38.3,Homepage,76.24,4.51,2689,86.89,8549.96,4.44,2.48,936.52,0.11,399,1501,12,66.04,1390
8/29/23 17:00,August,2023,Q3,Afternoon,vegan leather handbags,green fashion trends,carbon-neutral activewear,Australia,YouTube,Image gallery,Tablet,4878,56,1600,2504,6,23.19,774,36,65.58,7.32,70.25,15.22,7.75,407,389,49.23,15.83,Blog Post,13.57,5.99,3377,73.29,1756.96,9.71,3.08,306.99,0.25,184,2978,3,46.09,483
